English,Mon,Original_Definition
Philter,ဂဥုဲလက်သဳ,(n) philter.
Phlegm.  ဍာ်ကသှ်။,ဍာ်ဂစှ်,"(n) saliva, phlegm. [id] ဍာ်ကသှ်။"
Phlegm.  သၠေံ။,လှေံ,လှေဟ် (n) {colloq} phlegm. [id] သၠေံ(ဟ်)။
Phlegm.  သၠေံ။,လှေဟ်,(n) {colloq} phlegm. [id] သၠေံ(ဟ်)။
Phlegmatic. မၜိုဟ်သြိုဟ်။,မဇြိုၚ်ဇြုဲ,(adj) phlegmatic.[id] မၜိုဟ်သြိုဟ်။
Phoenix,ဂစေံဝှီနေတ်,(n) phoenix.
Phoenix paludosa roxburgh,ၜဝ်ကလှုန်,"(n) marsh date-palm, Phoenix paludosa Roxburgh."
Phone,ဝှန်,(n) [Eng.] phone.
Phonetics,ကွတ်ဗေဒသဒ္ဒ,(n) phonetics.
Phongui bird,ဂစေံအသိတ်,(n) phongui bird.
Phongyi bird,အသိတ်,(n) phongyi bird.
Phosphate,ၜဵုဓါတ်ဝှိုအ်သဝှိတ်,(n) phosphate.
Phosphorescence,ဒဒှ်လျးလလိၚ်မတိတ်ဒၟံၚ်ဂဗုၚ်ဂဗုၚ်,(n) phosphorescence.
Phosphorescence,မနွံကဵုသတ္တိလျးလလိၚ်မတိတ်ဒၟံၚ်ဒဗုၚ်ဒဗုၚ်,(adj) phosphorescence.
Phosphorous,ဓါတ်လလိၚ်,(n) phosphorous.
Phosphorus,ၜဵုဓါတ်လလိၚ်,(n) phosphorus.
Photocopy,ဝှဝ်တဝ်သတာတ်,"(n) [Eng.] photostat, photocopy."
Photographer,မၞိဟ်တက်ဗီု,(n) photographer.
Photographer,အ္စာတက်ဗီု,(n) photographer.
Photographic.  မတုပ်ညံၚ်ရဴဗီု။,မဆေၚ်စပ်ကဵုဗီု,(adj) photographic. [id] မတုပ်ညံၚ်ရဴဗီု(မ်)။
Photography,ကွတ်ပညာမတက်ဗီု,(n) photography.
Photostat,ဝှဝ်တဝ်သတာတ်,"(n) [Eng.] photostat, photocopy."
Phraseology.  အရပ်အစပ်စကာမအရေဝ်။,ဒဒှ်မရုဲစှ်ရပ်စပ်စကာမအရေဝ်,(n) phraseology. [id] အရပ်အစပ်စကာမအရေဝ်။
Phthisis,ယဲကသံ,"(n) lung disease, tuberculosis. [id.] ယဲခ္ဍက်ဆီတိတ် pulmonary tuberculosis, phthisis, tuberculosis of the lung."
Phthisis,ယဲလဟုတ်ဖျုန်ဆီ,(n) phthisis.
Phthisis,ယဲသ္ဍက်သြိုတ်,(n) phthisis.
Phyar pung ,ဍုၚ်ဖျာပုၚ်,"(n) Phyar Pung {Bur, Pyapon}."
Phyllanthus emblica l. and p. pomiferous hooker f,တလုဲ,"(n) eastern gooseberry, kind of wild plum, gooseberry, emblica myrobalan, Emblica officinalis, Phyllanthus emblica L. and P. pomiferous hooker f."
Phyllanthus emblica l. and p. pomiferus hooker f. otaheite goosebary.  တလုဲ။,ကလုဲ,"(n) kind of wild plum, Phyllanthus emblica L. and P. pomiferus Hooker F. Otaheite goosebary. [id] တလုဲ။"
Physical accomplishment,ကွတ်တဲ,"(n) art, handicraft, craft or trade requiring manual skill, mechanical art, piece of work, physical accomplishment, action."
Physical aspect of a being forming one of its five aggregates,ရူပက္ခန္ဓာ,(n) [P.] physical aspect of a being forming one of its five aggregates.
Physical energy,ဓတ်,"(n) strength, physical energy."
Physical features of the land,မုက်ဂၠးတိ,(n) {geog.} physical features of the land.
Physical form.    အဲရုပ်ပရေံအိုတ်  i look quite ugly.    ကောန်ရုပ်  puppet,ရုပ်,"1 (n) image, portrait, statue, picture, shape, form, looks, appearance, figure, matter, physical form.    အဲရုပ်ပရေံအိုတ် (v) I look quite ugly.    ကောန်ရုပ် (n) puppet, doll.    ပတ္တိမာရုပ် (n) image.    သ္ပရုပ် (v) to assume the shape of. [id.] ပ္တောံရုပ်။    ဗၟုဲသ္ပရုပ်သၞပၟတ် (v) the witch assume the shape of a flame. [Cf.] ဗီု(မ်)။ First sense, ကျာ်(က်)။"
Physical matters,ဒကုတ်ရုပ်,(n) physical matters.
Physical suffering,ဝေဒနာ,"(n) [P.] suffering, physical suffering, feeling sensation {painful or otherwise}, misery. [Cf.] ဒဒိုက်။"
Physically,နဒဒှ်မဆေၚ်စပ်ကဵုရုပ်,(adv) physically.
Physician,ဓါတ်,"အ္စာဓါတ် (n) physician, who prescribes diet without medicine."
Physician,သဝ်,"3 (n) အ္စာသဝ် (n) doctor, surgeon, physician."
Physician who treats disease by means of diet,အ္စာဓါတ်,"(n) dietician, physician who treats solely by regulating diet, physician who treats disease by means of diet."
Physician who treats solely by regulating diet,အ္စာဓါတ်,"(n) dietician, physician who treats solely by regulating diet, physician who treats disease by means of diet."
Physician.  အ္စာသဝ်၊ မှာသဝ်။,အ္စာဂဥုဲ,(n) physician. [id.] အ္စာသဝ်၊ မှာသဝ်။
Physician.  အ္စာသဝ်။,အ္စာလွဳယဲ,(n) physician. [id.] အ္စာသဝ်။
Physicist,တၠပညာကွတ်ဗေဒရူပ,(n) physicist.
Physics.  ဗေဒရုပ။,ရူပဗေဒ,(n) physics. [id.] ဗေဒရုပ။
Physiological,မဆေၚ်စပ်ကဵုကွတ်ဇဳဝကမ္မ,(adj) physiological.
Physiologist,တၠပညာကွတ်ဗေဒဇဳဝကမ္မ,(n) physiologist.
Physique,ဒု,"2 (n) thickness, body structure, build, physique, volume, cube."
Phytoplankton,တၞံဗ္ကာံၜဳ,"(n) plant plankton, phytoplankton."
Phyuanthus emblica l. and p. pomiferus hooker.  ကလုဲ။,ကလဳ,"2 (n) a kind of wild plum, Phyuanthus emblica L. and P. pomiferus Hooker. [id] ကလုဲ။"
Pi,ပါၚ်,1 (n) [Eng.] {maths} pi.
Pianist,မၞိဟ်တိၚ်တိုက်ထၞမံၚ်,(n) pianist.
Piano,ဗာတ်အၚ်္ဂလိက်,"(n) piano, [Syn.] ကွိၚ်ပ္ဍဵု၊ ပဳယျာနဝ်၊ ဗာတ်ပ္ဍဵု။ [id] ထၞမံၚ်။"
Piano.  ပဳယျာနဝ်၊ ဗာတ်အၚ်္ဂလိက်၊ ဗာတ်ဍဵု၊ ကွိၚ်မံၚ်။,ကွိၚ်ဍဵုမံၚ်,(n) piano. [Syn.] ပဳယျာနဝ်၊ ဗာတ်အၚ်္ဂလိက်၊ ဗာတ်ဍဵု(ဝ်)၊ ကွိၚ်မံၚ်။
Piano.  ပဳယျာနဝ်၊ ဗာတ်အၚ်္ဂလိက်၊ ဗာတ်ဍဵု၊ ထၞမံၚ်။,တွိၚ်ပ္ဍဵု,(n) piano. [Syn.] ပဳယျာနဝ်၊ ဗာတ်အၚ်္ဂလိက်၊ ဗာတ်ဍဵု၊ ထၞမံၚ်။
Piano.  ဗာတ်ဍဵု။,ဍဵု,ကွိၚ်ဍဵု (n) piano. [id] ဗာတ်ဍဵု။
Pica,ပါ်ကာ,(n) [Eng.] {printing} Pica.
Pica.  အ္ၚပ်။,အၚပ်,"(n) desire, longing, craving, intense desire, pica. [id.] အ္ၚပ်။"
Pice,ပါ်ဆာန်,"(n) pice, piece, money. {Hindi ပါ်ဆာန် (n) money}."
Pice  pya.  ဂတှ်ေ။,ခတှ်ေ,"(n) chip, fragment, piece, quarter anna, pice {in decimal Coinage} pya. [id] ဂတှ်ေ(ဟ်)။"
Pick,ချောံ,"ချောအ် (v) lever open, pick, irritate."
Pick a quarrel,ဂၠာဲသၞ,"(v) speak provokingly old score, provocation, provoke, pick a quarrel."
Pick a quarrel,ဒဒှ်မဂၠာဲသၞ,"(v) pick a quarrel, provoke."
Pick it up and put it on the table,ပ္တိုန်ထောံလ္တူခုၚ်,(v) pick it up and put it on the table.
Pick of a lot,ဒေန်,"2 (n) pick of a lot, choice, big."
Pick out,ဂိုၚ်ကေတ်,"(v) to take, pick out, to choose."
Pick out,ဒပှ်,"2 (v) to pit up, pick out, to adopt. [id] လပှ်(ဟ်)။    နာဲကၠဵုလပှ်ဗ္စကောန်ၚာ်မွဲ (n) Nai Klaw has adopted a child. [Syn.] [Cf.] ထ္ၜ၊ ထ္ၜၚ်၊ လှ်(ဟ်)၊ ၜိုတ်။ [Var.] ကပှ်၊ လပှ်။    ကပှ်ကလှ် (v) to wave to and fro, to move.    လပှ်ကေတ် (v) to pick up.    လပှ်ကေတ်သၠုဲဒတုံစှ်ေဂှ် (v) picked up the money that had fallen on the floor.    လပှ်ဂိုၚ် (v) to take and keep, take for one’s use.    လပှ်ပ္ၚာန် (v) to pick up a plate.    လပှ်ဗ္စ (v) to adopt.    လပှ်မံၚ်စောၚ်ပ္ဍဲဖဴ (v) she is in the kitchen picking out grains of paddy form the rice."
Pick out.    လပှ်ကေတ်  to pick up.  ထ္ၜ၊ ထ္ၜၚ်၊ လှ်၊ ၜိုတ်။  ကပှ်၊ ခပှ်။,လပှ်,"1 လပဟ် (v) to pick up, pick out.    လပှ်ကေတ် (v) to pick up. [Cf.] ထ္ၜ၊ ထ္ၜၚ်၊ လှ်(ဟ်)၊ ၜိုတ်။ [Var.] ကပှ်(ဟ်)၊ ခပှ်(ဟ်)။"
Pick out.    လပှ်ကေတ်  to pick up.  ထ္ၜ၊ ထ္ၜၚ်၊ လှ်၊ ၜိုတ်။  ကပှ်၊ ခပှ်။,လပဟ်,"1 (v) to pick up, pick out.    လပှ်ကေတ် (v) to pick up. [Cf.] ထ္ၜ၊ ထ္ၜၚ်၊ လှ်(ဟ်)၊ ၜိုတ်။ [Var.] ကပှ်(ဟ်)၊ ခပှ်(ဟ်)။"
Pick up a thing which has been discarded,လပှ်ပံၚ်သ္ကူ,(v) pick up a thing which has been discarded.
Pick up that chair that has been knocked over,ပတဴ,ခုၚ်ဂ္ဇံဒေါမ်မံၚ်ဂှ်ပ္တဴထောံစမ် (v) pick up that chair that has been knocked over.
Pick up the chair that has been knocked over.  ဒတုံ၊ လောတ်။,ဒေံါ,ခုၚ်ဂ္ဇံဒေံါဒၟံၚ်ဂှ်ပ္တဴထောံစံ(မ်) (v) pick up the chair that has been knocked over. [Cf] ဒတုံ(မ်)၊ လောတ်။
Pick up.    ရုဲၜိုတ်  to pick out,ၜိုတ်,"2 (v) to take in one's hand, pick up.    ရုဲၜိုတ် (v) to pick out, choose. [Cf.] ကပှ်(ဟ်)၊ ကံက်၊ လပှ်(ဟ်)။"
Picked up the money that had fallen on the floor,လပှ်ကေတ်သၠုဲဒတုံစှ်ေဂှ်,(v) picked up the money that had fallen on the floor.
Pickle,ဂွပ်,"(v) to preserve, salt, pickle."
Pickle,တ္ၜိုၚ်,"2 (n) galantine, pickle."
Pickle,တ္ၜိုၚ်ဗ္စး,(n) pickle.
Pickle,ၜိုၚ်ဗ္စး,(n) pickle.
Pickle.  တ္ၜိုၚ်၊ ၜိုၚ်၊ တ္ၜိုၚ်ဗ္စး။,က္ၜိုၚ်,1 (n) pickle. [id] တ္ၜိုၚ်၊ ၜိုၚ်၊ တ္ၜိုၚ်ဗ္စး။
Pickle.  တ္ၜိုၚ်။,ၜိုၚ်,"2 (n) galantine, pickle. [Var.] တ္ၜိုၚ်။"
Pickle.  တ္ၜိုၚ်။,ၜိုၚ်,"3 (v) to soak, steep, pickle. [Var.] တ္ၜိုၚ်။"
Pickle.  ၜိုၚ်။,တ္ၜိုၚ်,"3 (v) to soak, steep, pickle. [Der.] ၜိုၚ်။"
Pickled mushroom,ၜိုၚ်ပ္တိုဟ်,(n) pickled mushroom.
Pickled of fish,တ္ၜိုၚ်က,"(n) spiced galantine of fish and rice, pickled of fish."
Pickled tea leaves,လက်ဖက်ဍုက်ဍုက်,(n) pickled tea leaves.
Pickles,တ္ၜိုၚ်စုတ်ကဵုတဲ,(n) pickles.
Picnicker.  မၞိဟ်မတိတ်တရဴစဟာပ်ဝေၚ်ပုၚ်အပ္ဍဲဍာန်။,မၞိဟ်မတိတ်တရဴမဟာပ်စဝေၚ်ပုၚ်အပ္ဍဲဂၠံၚ်,(n) picnicker. [id.] မၞိဟ်မတိတ်တရဴစဟာပ်ဝေၚ်ပုၚ်အပ္ဍဲဍာန်။
Picture,ဗီု,"(n) picture, printing type, pattern, manner, kind, sort, fiction."
Picture,ဗိုမ်,"(n) picture, printing type, pattern, manner, kind, sort, fiction."
Picture,ရုပ်,"1 (n) image, portrait, statue, picture, shape, form, looks, appearance, figure, matter, physical form.    အဲရုပ်ပရေံအိုတ် (v) I look quite ugly.    ကောန်ရုပ် (n) puppet, doll.    ပတ္တိမာရုပ် (n) image.    သ္ပရုပ် (v) to assume the shape of. [id.] ပ္တောံရုပ်။    ဗၟုဲသ္ပရုပ်သၞပၟတ် (v) the witch assume the shape of a flame. [Cf.] ဗီု(မ်)။ First sense, ကျာ်(က်)။"
Picture frame,သိၚ်ဗိုၚ်ဗီု,(n) picture frame.
Picture of devata,ရုပ်ဒေဝတဴ,"(n) image, picture of devata."
Pie,ဒကုတ်,"1 (n) piece cut off, segment, short length, pie, one-twelfth of an anna ၜဲ။    ဆုမွဲဒကုတ် (n) a length of wood.    ဇုက်ၜါပိဒကုတ် (n) two or three ends of rope.    မွဲဒကုတ်မွဲဒ္ကဴ (adv) disjointedly, incoherently. [Cf.] ကပါ်၊ ကရေက်၊ ဂတှ်ေ၊ စွံ(အ်)၊ ထကုတ်၊ ထေဝ်။    [Der.] ကုတ် (v) to cut off."
Pie,ဓကုတ်,"(n) piece cut of, segment, short length, pie, one-twelfth of an annna, ၜဲ anna."
Pie {one twelfth of an anna ၜဲ။  ထ္ကုတ်။    ဆုမွဲထ္ကုတ်  a length of wood.    ဇုက်ၜါပိထ္ကုတ်  two or three ends of rope.    မွဲထ္ကုတ်မွဲထ္ကဴ  disjointedly,ထကုတ်,"1 (n) piece cut off, segment, short length, pie {one twelfth of an anna ၜဲ။ [id] ထ္ကုတ်။    ဆုမွဲထ္ကုတ် (n) a length of wood.    ဇုက်ၜါပိထ္ကုတ် (n) two or three ends of rope.    မွဲထ္ကုတ်မွဲထ္ကဴ (adv) disjointedly, incoherently. [Var.] ကပါ်၊ ခတှ်ေ၊ တရေက်၊ ထေဝ်၊ ဒကုတ်၊ ဓကုတ်။    [Der.] ကုတ် (v) to cut off."
Piece,ကရေက်,"1 (n) part, split of, slat, flat piece, sheet, piece, half.    (v) to divied. [num. aux.] with split things as bamboo, cane etc.    အဲကဵုဍုၚ်မွဲကရေက် (n) I will give half of my kingdom.    ကဵုအဲစမွဲကရေက်ညိကီု(မ်) (v) give me a bit {of fig}.    ဂတဵုဏံညံၚ်ဂွံဒှ်ၜါကရေက်ဂတေက်လဝ် (n) saw this board into two pieces.    စက္ခူမွဲကရေက် (n) a sheet of paper. [Cf.] ကပါ်(က်)၊ ကဝက်၊ ကဝါ်(က်)၊ ကၞး၊ ခတဵု(ဝ်)၊ ခတှ်ေ၊ ဂတဵု(ဝ်)၊ ဂတှ်ေ(ဟ်)၊ တၞး၊ ထေဝ်၊ ဘာ်(က်)။"
Piece,ကရောန်,"1 (n) crack, piece, part.    ကရောန်ပ္ၚာန် (n) the pieces of the plate. [Var.] ကရောၚ်။"
Piece,ခတှ်ေ,"(n) chip, fragment, piece, quarter anna, pice {in decimal Coinage} pya. [id] ဂတှ်ေ(ဟ်)။"
Piece,စရောန်,"1 (n) crack, piece, part. [Var.] ကရောန်။"
Piece,တရေက်,"(n) part split of, slat, flat piece, sheet, piece, half."
Piece,ပါ်ဆာန်,"(n) pice, piece, money. {Hindi ပါ်ဆာန် (n) money}."
Piece cut of,ဓကုတ်,"(n) piece cut of, segment, short length, pie, one-twelfth of an annna, ၜဲ anna."
Piece cut off,ထကုတ်,"1 (n) piece cut off, segment, short length, pie {one twelfth of an anna ၜဲ။ [id] ထ္ကုတ်။    ဆုမွဲထ္ကုတ် (n) a length of wood.    ဇုက်ၜါပိထ္ကုတ် (n) two or three ends of rope.    မွဲထ္ကုတ်မွဲထ္ကဴ (adv) disjointedly, incoherently. [Var.] ကပါ်၊ ခတှ်ေ၊ တရေက်၊ ထေဝ်၊ ဒကုတ်၊ ဓကုတ်။    [Der.] ကုတ် (v) to cut off."
Piece cut off,ဒကုတ်,"1 (n) piece cut off, segment, short length, pie, one-twelfth of an anna ၜဲ။    ဆုမွဲဒကုတ် (n) a length of wood.    ဇုက်ၜါပိဒကုတ် (n) two or three ends of rope.    မွဲဒကုတ်မွဲဒ္ကဴ (adv) disjointedly, incoherently. [Cf.] ကပါ်၊ ကရေက်၊ ဂတှ်ေ၊ စွံ(အ်)၊ ထကုတ်၊ ထေဝ်။    [Der.] ကုတ် (v) to cut off."
Piece cut.  တၞာတ်၊ ဒကုတ်၊ ကုတ်ထပိုတ်၊ တကုတ်အာ၊ တတ်၊ တတ်ကြေဝ်၊ တတ်ဒကုတ်၊ တၞာၚ်။    တၞာတ်တတ်  cut of.    တၞာတ်တၞု  trace.    တၞာတ်ထပိုတ်  strip,ကၞာတ်,"1 (n) piece cut. [id] တၞာတ်၊ ဒကုတ်၊ ကုတ်ထပိုတ်၊ တကုတ်အာ၊ တတ်၊ တတ်ကြေဝ်၊ တတ်ဒကုတ်၊ တၞာၚ်။    တၞာတ်တတ် (v) cut of.    တၞာတ်တၞု (n) trace.    တၞာတ်ထပိုတ် (n) strip, shred, scrap remaining after cutting material such as paper, cloth, wood.    တၞာတ်ပ္သဲ(ယ်) (n) scrap-iron.    တၞာတ်လီုလာ်(က်) (n) wreckage. [id] ကပေါတ်တၞာတ်မသှ်ေနူလီုလာ်(က်)၊ ဒကုတ်အာ၊ သကုတ်၊ သကုတ်ဖလုတ်၊ သ္ဂုတ်၊ သ္ဂုတ်ကၠေံ(အ်) သ္ဒန်၊ သ္ဒန်ကၠေံ(အ်)၊ သ္ပာ်(က်)၊ ဟောံလေၚ်။"
Piece of artillery,ဗလံက်,"(n) piece of artillery, cannon, gun, big gun."
Piece of bread,ဂျုၚ်မွဲကရေက်,"(n) a slice of bread, piece of bread."
Piece of broken off.  တခန်၊ တၞာတ်တၟေက်တိတ်။,တခဏ်,"(n) fragment, piece of broken off. [id] တခန်၊ တၞာတ်တၟေက်တိတ်။"
Piece of burning wood,ကမိတ်,"(n) piece of burning wood, fire brand. [id] ကၟိတ်၊ ကၟိတ်ကၟတ်၊ ကၟတ်ကၟိတ်။"
Piece of burning wood,တမိတ်,"(n) တမိတ်ပၟတ် (n) piece of burning wood, fire brand. [id] တၟိတ်၊ ပၟတ်တၟိတ်၊ ပၟတ်ပၟိတ်၊ လ္ၚ၊ လ္ၚပၟတ်။"
Piece of burning wood,ပၟတ်ပၟိတ်,"(n) piece of burning wood, firebrand."
Piece of cloth joined to the top of a woman’s skirt.  တၚ်ဂၞိန်။,အတၚ်ဂၞိန်,"(n) strip of cloth at the top of a Mon woman’s skirt, band of cloth {usually black} stitched on to the upper hem of a woman waistcloth, piece of cloth joined to the top of a woman’s skirt. [id.] တၚ်ဂၞိန်။"
Piece of facial matter,ကံၚ်,"1(n) piece of facial matter, parcel work."
Piece of hollow wood used as a gong or bell.  ထၞုက်။,ဍောၚ်ထ္ကိုအ်,(n) piece of hollow wood used as a gong or bell. [id] ထၞုက်။
Piece of land,တၞတိ,"(n) piece of land, land. [id] တိမွဲတၞ။"
Piece of land cleared and burnt ready for cultivation,တိစံၚ်,"(n) piece of land cleared and burnt ready for cultivation, burnt earth {as a result of natural or artificial fire}, scorched earth."
Piece of land. field,ကၞ,"(n) see ကဏ (n). [id] စၞ၊ တၞ (n) food, piece of land. field, three days ago."
Piece of open ground in village.  ခလာတ်။,ထလာတ်,"1 (n) green, piece of open ground in village. [Var.] ခလာတ်။"
Piece of open ground in village.  ခလှာတ်။,ခလာတ်,"1 (n) green, piece of open ground in village. [id] ခလှာတ်။"
Piece of paper.  စက္ခော။,စက္ခူ,"(n) paper, piece of paper. [id] စက္ခော။"
Piece of semiprecious stone,ထကောၚ်,"(n) ear of grain, piece of semiprecious stone, lump of metal, nugget. [id] ထ္ကောၚ်။"
Piece of semiprecious stone,ဒကောၚ်,"(n) ear of grain, piece of semiprecious stone, lump of metal, nugget."
Piece of work,ကွတ်တဲ,"(n) art, handicraft, craft or trade requiring manual skill, mechanical art, piece of work, physical accomplishment, action."
Piece-work.  ကမၠောန်ထပိုတ်လဝ်လိၚ်ခၟာၚ်ဒတုဲ။,ကမၠောန်ဒၞာပ်,(n) piece-work. [id] ကမၠောန်ထပိုတ်လဝ်လိၚ်ခၟာၚ်ဒတုဲ(ယ်)။
Pieces,သရာ်,"(n) pieces, small bit, remnant."
Pieces,သရာက်,"(n) pieces, small bit, remnant."
Pieces of split bamboo placed on each side of the corpse in the coffin,ဒုန်ဇၞူဇွ,(n) pieces of split bamboo placed on each side of the corpse in the coffin.
Pied harrier,အသီကၠ,"(n) pied harrier, Circus melanoleucus Pennant. [Var.] ကၠပူ။"
Pied hornbill,ဂစေံကၟာၚ်အိုၚ်,"(n) pied hornbill, Anthra coceros coronatus leucogaster Blyth. [Syn.] ဂစေံမဳအိုၚ်၊ ဂစေံမာဲအိုၚ်၊ ဂစေံကၟာတ်အိုၚ်။"
Pied hornbill.  ဂစေံမဳအိုၚ်၊ ဂစေံမာဲအိုၚ်။,ကမာၚ်,3 (n) [id] ကၟာၚ်။    ဂစေံကၟာၚ်အိုၚ် (n) pied hornbill. [Var.] ဂစေံမဳအိုၚ်၊ ဂစေံမာဲအိုၚ်။
Pier,စှ်ေ,"1 (v) to go down, descend {honorific}, to go, come.    ကရေၚ်မွဲစှ်ေကၠုၚ်နူဒဵု (v) a Karen come down from the hill.    ဍာ်စှ်ေ (v) low tide. [id] ဒဳစှ်ေ။    ဍေံပဒေါံကွဳတုဲစှ်ေတိ (v) he stopped the cart and go down.    မၞးစှ်ေဒုၚ်အဲပ္ဍဲရုၚ်ကွဳပၟတ်ဂှ် အဲတၚ်ဂုန်ရ (v) thank you for coming to meet me at the station final in (v) (phr.) expletive with (vv.) of falling.    ထၞောဟ်စှ်ေ (v) to drip.    ဒတုံစှ်ေ (v) to fall.    ဒေါံစှ်ေ (v) to fall down, otherwise directiona.    ဗက်စှ်ေဍာ် (v) to go down with the current.    ဗၠိုပ်စှ်ေ (v) to dive down.    ယဵုစှ်ေ (v) to breathe in.    သတ်စှ်ေအာ (v) to stick out and hang down. [Cf.] ဆၚ်၊ ဍုန်။ [opp.] တိုန်။    [Der.] ဒစှ်ေ (n) lower level.    သၞေဟ် (n) ghat, wharf, dock, pier, jetty, harbour, port, pontoon.    ဖျေံ (v) to lower."
Pier.  တာဲဒၟုက်က္ၜၚ်  wharf.  ခဒန်၊ ဒဒန်က္ၜၚ်ဗ္ဒိ။,ဒဒန်,"(n) bridge, jetty, wharf built on piles over water, pier. [Der.] တာဲဒၟုက်က္ၜၚ် (n) wharf. [id] ခဒန်၊ ဒဒန်က္ၜၚ်ဗ္ဒိ။"
Pierardia fruit,ဓရေဲ,"2 ဓရေယ် (n) fruit of pierardia tree, pierardia fruit, Heritiera Attenuata."
Pierardia fruit,သတ်ဒရေဲ,(n) pierardia fruit.
Pierardia.  ခရေဲ၊ ဂရေဲ၊ ဓရေဲ။,ဒရေဲ,(n) {plant} pierardia. [id] ခရေဲ(ယ်)၊ ဂရေဲ(ယ်)၊ ဓရေဲ(ယ်)။
Pierce,တမၠိုဟ်,"(v) to perforate, pierce, to explain."
Pierce slantwise.  ကလိုဟ်သာတ်။,ကၠိုဟ်သာတ်,(v) pierce slantwise. [id] ကလိုဟ်သာတ်။
Pierce the ears,စၚ်က္တောဝ်,"(v) pierce the ears, bore a hole in the ear to be for ear-ring, to bore the ears."
Pierce through and through.  ကလိုဟ်၊ ခလိုဟ်သာတ်ခၠၚ်၊ ထ္ပက်ကလိုဟ်လုပ်၊ ကလိုဟ်ပထောၚ်၊ လုပ်တ္ၚဵုဗ္တိုက်၊ သ္ကဵုဒုၚ်စသိုၚ်၊ သ္ကဵုလီုလာ်အာ၊ သ္ကဵုသ္ဒးဒုၚ်။ see ကၠောဟ်။,ကၠိုဟ်သာတ်ခၠၚ်,"(v) pierce through slantwise, pierce through and through. [id] ကလိုဟ်၊ ခလိုဟ်သာတ်ခၠၚ်၊ ထ္ပက်ကလိုဟ်လုပ်၊ ကလိုဟ်ပထောၚ်၊ လုပ်တ္ၚဵုဗ္တိုက်၊ သ္ကဵုဒုၚ်စသိုၚ်၊ သ္ကဵုလီုလာ်အာ၊ သ္ကဵုသ္ဒးဒုၚ်။ see ကၠောဟ်။"
Pierce through slantwise,ကၠိုဟ်သာတ်ခၠၚ်,"(v) pierce through slantwise, pierce through and through. [id] ကလိုဟ်၊ ခလိုဟ်သာတ်ခၠၚ်၊ ထ္ပက်ကလိုဟ်လုပ်၊ ကလိုဟ်ပထောၚ်၊ လုပ်တ္ၚဵုဗ္တိုက်၊ သ္ကဵုဒုၚ်စသိုၚ်၊ သ္ကဵုလီုလာ်အာ၊ သ္ကဵုသ္ဒးဒုၚ်။ see ကၠောဟ်။"
Pierce.  ကၠိုၚ်၊ ကၠိုဟ်၊ ခပူ၊ ခလှၚ်၊ စၚ်၊ စာံ၊ ပထောၚ်။,စူ,"1 (v) to make a hole through, pierce. [Cf.] ကၠိုၚ်၊ ကၠိုဟ်၊ ခပူ၊ ခလှၚ်၊ စၚ်၊ စာံ(မ်)၊ ပထောၚ်။"
Pierced,ကၠောဟ်,"2 (v) to be penetrated, pierced, to penetrate, to overcome {illness}, to understand. [id] ကၠိုဟ်။    အရေဝ်အဲဇကုကၠောဟ်မံၚ်ဟာ (v) do you understand me?    အရေဝ်အဲဟီုဂှ်ဗှ်ေကၠိုဟ်စိုတ်ရဟာ (v) do you understand what I said?    ဂၠံၚ်ဏံကၠောဟ်သၞေဟ်က္ၜၚ်ဟာ (v) does this road lead to the jetty?    ဇိုၚ်ဒးပ္သဲကၠောဟ်အာကၠောဟ်ကၠုၚ် (v) he trod on a spike which went right through his foof.    ဟွံလံပသာညး ညးကၠောဟ်အာ (v) he will soon be over his illness. [Cf.] first sense, လိုက်။    [Der.] ကလိုဟ် (v) to pierce, to explain. [id] ကလှော်(ဟ်)။"
Pierced,တမၠောဟ်,"(v) to be perforated, pierced."
Pig,ကၠိက်,(n) pig.
Pig slaughterer,မၞိဟ်ထ္ပက်ကၠိက်,"(n) pig slaughterer, butcher {of pig}. [id.] မၞိဟ်ဂစိုတ်ကၠိက်။"
Pig-headed,မနွံကဵုက္ဍိုပ်မ္ၚိုဟ်မ္ၚိုဟ်,(adj) pig-headed.
Pig-iron,ပသဲ,"ပ္သဲဒမျိုၚ် (n) pig-iron, iron ore. [Syn.] တၟံပ္သဲ။"
Pigeon,ဖရာပ်,(n) pigeon.
Piglet,ကောန်ကၠိက်,"(n) piglet, a little pig."
Pigs,ခဏာတ်,"2 (n) feeding trough for dogs, pigs, or poultry. [id] ခၞာတ်။ [Cf.] ဂၠုၚ်။    [Der.] သာတ် (v) to feed."
Pigs,ခၞာတ်,"2 (n) feeding trough for dogs, pigs, or poultry. [id] ခဏာတ်။ [Cf.] ဂၠုၚ်။    [Der.] သာတ် (v) to feed."
Pigsty,ခရိုၚ်,"ခရိုၚ်ကၠိက် (n) sty, pigsty."
Pigsty,ခရိုၚ်ကၠိက်,"(n) sty, pigsty."
Pigtail,ဒဒှ်မတ္ၜန်လဝ်သော်ကြုက်,(n) pigtail.
Pilaff,ပုၚ်ဟုဲနှဴဖျုန်ဖျာန်,"(n) rice meat and spices cooked together, pilaff."
Pile,ဂအုံ,"ဂအုမ် 1 (n) heap, pile, subdivision of village.    ချံက်ပိဂအုံ(မ်) (n) three heaps of straw. [Cf.] ဂဝဝ်၊ ဗဝဝ်။ [Var.] ဗအုံ(မ်)။"
Pile of plates,ဂအုံပ္ၚန်,(n) pile of plates.
